cnpj,nome,uf,cidade,bairro,renda_bairro,aluguel_m2,aluguel_total,margem_proxy,match_renda,idade_anos,telefone,email,segmento,cnae_match,cnae_principal,academia_core,flag_nao_academia,tp_name,na_totalpass
47952118000183,CORE PILATES STUDIO MOEMA,SP,São Paulo,INDIANOPOLIS,1567,44.33,22165.0,35.35,municipio,4.0,4196869828,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
48102911000156,PANABIANCO ACADEMIA VILA ANTONIETA,SP,São Paulo,VILA ANTONIETA,1567,44.33,22165.0,35.35,municipio,4.0,1989016757,FINANCEIRO@PANOBIANCOACADEMIA.COM.BR,academia,principal,9313100,1,0,,0
48245209000141,,SP,São Paulo,JARDIM MIRIAM,1567,44.33,22165.0,35.35,municipio,3.9,1162971076,PRADOADMCONTABIL@GMAIL.COM,academia,principal,9313100,1,0,,0
48257680000150,FREGUESIA NATACAO,SP,São Paulo,VILA PALMEIRAS,1567,44.33,22165.0,35.35,municipio,3.9,1158817856,ADAOCOELHO74@GMAIL.COM,academia,principal,9313100,1,0,,0
48688828000100,FILIPE STEIN,SP,São Paulo,JARDIM EUROPA,1567,44.33,22165.0,35.35,municipio,3.8,1155058544,PIPOBOTELHO@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
49542592000162,,SP,São Paulo,VILA RIBEIRO DE BARROS,1567,44.33,22165.0,35.35,municipio,3.6,1193126078,ERICHBISPO@GMAIL.COM,academia,principal,9313100,1,0,,0
49549543000151,CESAR FITNESS ACADEMIA,SP,São Paulo,PARQUE INDEPENDENCIA,1567,44.33,22165.0,35.35,municipio,3.6,1184477308,ACADEMIACESARFITNESS@GMAIL.COM,academia,principal,9313100,1,0,,0
49648792000102,KMB SPORTS,SP,São Paulo,BROOKLIN PAULISTA,1567,44.33,22165.0,35.35,municipio,3.6,1187825995,KADUMOREIRA.PERSONAL@HOTMAIL.COM,academia,principal,9313100,1,0,,0
49727561000186,GABRIEL TEAM,SP,São Paulo,VILA CONSTANCA,1567,44.33,22165.0,35.35,municipio,3.6,1176815372,RIGABRIEL79@GMAIL.COM,academia,principal,9313100,1,0,,0
49995829000160,WILIAN FELIX DOS SANTOS,SP,São Paulo,VILA GRANADA,1567,44.33,22165.0,35.35,municipio,3.5,1158176788,FELIX.WILIAN@GMAIL.COM,academia,principal,9313100,1,0,,0
50230539000105,,SP,São Paulo,JARDIM POPULAR,1567,44.33,22165.0,35.35,municipio,3.4,1126513391,FINANCEIRO@DANDY.COM.BR,academia,principal,9313100,1,0,,0
50284947000140,STUDIO DE PILATES LAILA GEBARA,SP,São Paulo,VILA GOMES CARDIM,1567,44.33,22165.0,35.35,municipio,3.4,1133896964,SAC@CONSULTORIAHERA.COM.BR,academia,principal,9313100,1,0,,0
50369042000172,*****,SP,São Paulo,CIDADE CONTINENTAL,1567,44.33,22165.0,35.35,municipio,3.4,1129183503,,academia,principal,9313100,1,0,,0
50381670000173,,SP,São Paulo,AGUA BRANCA,1567,44.33,22165.0,35.35,municipio,3.4,1138745757,DIRETORIA@CONTABILVISAO.COM.BR,academia,principal,9313100,1,0,,0
07594978052992,,SP,São Paulo,VILA GOMES CARDIM,1567,44.33,22165.0,35.35,municipio,3.4,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
50399259000125,JAZZUS TREINAMENTO ESPORTIVO,SP,São Paulo,PARQUE ESMERALDA,1567,44.33,22165.0,35.35,municipio,3.4,4198880068,ABERTURA@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
50458943000130,ESSENCIALL STUDIO PILATES,SP,São Paulo,INDIANÓPOLIS,1567,44.33,22165.0,35.35,municipio,3.4,4198880068,ABERTURA@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
50481278000104,PERSONAL ALEMAO,SP,São Paulo,JARDIM NOVA VITÓRIA I,1567,44.33,22165.0,35.35,municipio,3.4,1192642724,WILLY-HARE@HOTMAIL.COM,academia,principal,9313100,1,0,,0
50727212000143,,SP,São Paulo,INDIANOPOLIS,1567,44.33,22165.0,35.35,municipio,3.3,1156434040,FINANCEIRO@OPCAOCONT.COM.BR,academia,principal,9313100,1,0,,0
50760294000128,,SP,São Paulo,VILA ERNESTO,1567,44.33,22165.0,35.35,municipio,3.3,1194417357,WALTER.LUIS123@HOTMAIL.COM,academia,principal,9313100,1,0,,0
45443016000107,UP GESTAO ESPORTIVA,SP,São Paulo,JARDIM SECKLER,1567,44.33,22165.0,35.35,municipio,4.6,1192546458,,academia,principal,9313100,1,0,,0
50970173000100,GUILHERME DUARTE PERSONAL TRAINER,SP,São Paulo,JARDIM REGINA,1567,44.33,22165.0,35.35,municipio,3.2,1183721481,GUISIVADUARTE@GMAIL.COM,academia,principal,9313100,1,0,,0
51039349000178,VITA SPORT & FITNESS,SP,São Paulo,JARDIM GUARUJÁ,1567,44.33,22165.0,35.35,municipio,3.2,1153385115,GSCOUTTO@GMAIL.COM,academia,principal,9313100,1,0,,0
51236927000166,PURE PILATES,SP,São Paulo,VILA PARANAGUA,1567,44.33,22165.0,35.35,municipio,3.2,1134222361,CONTATO@MAXXCONT.COM,academia,principal,9313100,1,0,,0
51382015000100,,SP,São Paulo,VILA MADALENA,1567,44.33,22165.0,35.35,municipio,3.2,1145080488,AUDIENS@AUDIENS.COM.BR,academia,principal,9313100,1,0,,0
51447178000116,M.A.R ASSESSORIA,SP,São Paulo,VILA DO ENCONTRO,1567,44.33,22165.0,35.35,municipio,3.2,1195903323,CONTATO@A2CONSULT.CNT.BR,academia,principal,9313100,1,0,,0
51651573000116,,SP,São Paulo,VILA GRACIOSA,1567,44.33,22165.0,35.35,municipio,3.1,1999201131,ADMINISTRATIVO@CLARACONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
51714745000153,FT CORPO,SP,São Paulo,JARDIM BONFIGLIOLI,1567,44.33,22165.0,35.35,municipio,3.1,1194961169,LCS210257@GMAIL.COM.BR,academia,principal,9313100,1,0,,0
51728900000190,ACTION 360,SP,São Paulo,VILA SUZANA,1567,44.33,22165.0,35.35,municipio,3.1,1126711740,CONTATO@SMSOLUCOESCONTABEIS.COM.BR,academia,principal,9313100,1,0,,0
51861517000106,,SP,São Paulo,PIRAJUSSARA,1567,44.33,22165.0,35.35,municipio,3.1,1168783074,SOCIEDADE.ACAD@GMAIL.COM,academia,principal,9313100,1,0,,0
51926850000156,ACADEMIA CORPO E MOVIMENTO,SP,São Paulo,GUARAPIRANGA,1567,44.33,22165.0,35.35,municipio,3.1,1158604344,FLAVIOFILGUEIRA@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
51971904000103,,SP,São Paulo,JARDIM DOM BOSCO,1567,44.33,22165.0,35.35,municipio,3.1,4197880145,ABERTURA@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
52249890000173,BOX VILLA GOLD,SP,São Paulo,JARDIM NOSSA SENHORA DO CARMO,1567,44.33,22165.0,35.35,municipio,3.0,1111111111,CONTATO@DATECONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
67849323000206,,SP,São Paulo,CHACARA SANTO ANTONIO (ZONA SUL),1567,44.33,22165.0,35.35,municipio,3.0,1151882000,RICHARD@CIAATHLETICA.COM.BR,academia,principal,9313100,1,0,,0
52432400000170,,SP,São Paulo,PARQUE SAO LUIS,1567,44.33,22165.0,35.35,municipio,2.9,1133333333,DR_TOMAZ@HOTMAIL.COM,academia,principal,9313100,1,0,,0
52739097000152,PANOBIANCO BARUEL,SP,São Paulo,VILA BARUEL,1567,44.33,22165.0,35.35,municipio,2.9,1941413899,CONTATO@ENERGIACONTABIL.COM.BR,academia,principal,9313100,1,0,,0
52772436000100,DANFIIT,SP,São Paulo,CANTINHO DO CÉU,1567,44.33,22165.0,35.35,municipio,2.8,1153762739,ANAPAULACAMPOS15@GMAIL.COM,academia,principal,9313100,1,0,,0
07594978058095,,SP,São Paulo,JARDIM GUAIRACA,1567,44.33,22165.0,35.35,municipio,2.8,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
53024129000104,,SP,São Paulo,PARQUE FERNANDA,1567,44.33,22165.0,35.35,municipio,2.8,1151652676,CAIO.CIVALSCI.CC@GMAIL.COM,academia,principal,9313100,1,0,,0
53056018000171,LIS PERSONAL,SP,São Paulo,INTERLAGOS,1567,44.33,22165.0,35.35,municipio,2.8,1192179156,ELIS.CANTANTE@HOTMAIL.COM,academia,principal,9313100,1,0,,0
53076046000150,ACADEMIA BETALGYM,SP,São Paulo,CIDADE IPAVA,1567,44.33,22165.0,35.35,municipio,2.8,1170509202,TENA_LI@HOTMAIL.COM,academia,principal,9313100,1,0,,0
53387339000159,,SP,São Paulo,CAMPOS ELISEOS,1567,44.33,22165.0,35.35,municipio,2.7,4197880145,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
53560534000139,KJ MOVIMENTO E SAUDE,SP,São Paulo,BURGO PAULISTA,1567,44.33,22165.0,35.35,municipio,2.7,1178363157,ALBEFITSTUDIO@GMAIL.COM,academia,principal,9313100,1,0,,0
53657179000110,AUREA DUTRA,SP,São Paulo,JARDIM REIMBERG,1567,44.33,22165.0,35.35,municipio,2.7,1154219411,AUREADDUTRA@GMAIL.COM,academia,principal,9313100,1,0,,0
53693759000163,BODY SOUL FIT SPORTS,SP,São Paulo,JARDIM BELAURA,1567,44.33,22165.0,35.35,municipio,2.7,4197880145,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
53828644000139,DARIO PAULINO PERSONAL,SP,São Paulo,VILA VERA,1567,44.33,22165.0,35.35,municipio,2.6,1193002447,DARIOPAULINODASILVA@GMAIL.COM,academia,principal,9313100,1,0,,0
53841237000161,THUNDER CF TRAINING,SP,São Paulo,PARQUE BOTURUSSU,1567,44.33,22165.0,35.35,municipio,2.6,1134222361,T.BERZUINE@GMAIL.COM,academia,principal,9313100,1,0,,0
53943192000136,AZ STUDIO PERSONAL,SP,São Paulo,VILA CALIFORNIA,1567,44.33,22165.0,35.35,municipio,2.6,1191644470,ANDRENUNESZUCARATO@GMAIL.COM,academia,principal,9313100,1,0,,0
53971186000192,C2C CHALLENGE TO CHANGE,SP,São Paulo,CIDADE MONCOES,1567,44.33,22165.0,35.35,municipio,2.6,1138163232,TMAS@TMAS.COM.BR,academia,principal,9313100,1,0,,0
54173748000115,,SP,São Paulo,LAUZANE PAULISTA,1567,44.33,22165.0,35.35,municipio,2.5,4198880068,ABERTURA@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
54267625000143,,SP,São Paulo,JARDIM CABORÉ,1567,44.33,22165.0,35.35,municipio,2.5,1140035094,ADMINISTRATIVO@CONTABILOMEGA.COM.BR,academia,principal,9313100,1,0,,0
54573904000135,,SP,São Paulo,VILA GOMES CARDIM,1567,44.33,22165.0,35.35,municipio,2.4,1123386383,FE@REDEALGOMAIS.COM.BR,academia,principal,9313100,1,0,,0
54918079000163,J FIT PILATES,SP,São Paulo,JARDIM SANTA ADÉLIA,1567,44.33,22165.0,35.35,municipio,2.4,1183266036,PRATICEBOX@GMAIL.COM,academia,principal,9313100,1,0,,0
54972158000152,PURA ASHTANGA,SP,São Paulo,HIGIENÓPOLIS,1567,44.33,22165.0,35.35,municipio,2.3,1142261494,PRISCILA.PN@GMAIL.COM,academia,principal,9313100,1,0,,0
55175824000194,,SP,São Paulo,SUMARE,1567,44.33,22165.0,35.35,municipio,2.3,1191042986,ROSE@SISCONTCONSULTORIA.COM.BR,academia,principal,9313100,1,0,,0
55201329000102,NICOLAS SPINELLI TREINAMENTO LTDA,SP,São Paulo,JARDIM AEROPORTO,1567,44.33,22165.0,35.35,municipio,2.3,1129500344,N.PEIXINHO10@HOTMAIL.COM,academia,principal,9313100,1,0,,0
55402030000116,POWER CROSS,SP,São Paulo,VILA DAS BELEZAS,1567,44.33,22165.0,35.35,municipio,2.2,1191036262,POWERCROSS.ADM@GMAIL.COM,academia,principal,9313100,1,0,,0
31834358000810,EVOQUE ACADEMIA - VALO VELHO,SP,São Paulo,PARQUE FERNANDA,1567,44.33,22165.0,35.35,municipio,2.2,1125252525,CONTABILIDADE@ACADEMIAEVOQUE.COM.BR,academia,principal,9313100,1,0,,0
56173428000190,WPS PERFOMANCE,SP,São Paulo,INDIANOPOLIS,1567,44.33,22165.0,35.35,municipio,2.2,1333857185,CONTATO@WELLNESSPERSONALSTUDIO.COM.BR,academia,principal,9313100,1,0,,0
56187013000176,,SP,São Paulo,JARDIM GUEDALA,1567,44.33,22165.0,35.35,municipio,2.2,1147213956,LUHENRIQUEANDRADE@HOTMAIL.COM,academia,principal,9313100,1,0,,0
31834358002006,EVOQUE ACADEMIA VILA PRUDENTE,SP,São Paulo,JARDIM INDEPENDENCIA,1567,44.33,22165.0,35.35,municipio,2.1,1125252125,CONTABILIDADE@ACADEMIAEVOQUE.COM.BR,academia,principal,9313100,1,0,,0
56604738000112,,SP,São Paulo,INDIANOPOLIS,1567,44.33,22165.0,35.35,municipio,2.1,1150712678,S.ACQUAFISIOTERAPIA@GMAIL.COM,academia,principal,9313100,1,0,,0
56928614000192,CLOVIS FIT SOB MEDIDA,SP,São Paulo,JARDIM DAS FLORES,1567,44.33,22165.0,35.35,municipio,2.1,1185099977,CLOVISDSOUSA@GMAIL.COM,academia,principal,9313100,1,0,,0
57052560000107,GUIA DO BOM JOGO,SP,São Paulo,VILA GUARANI (Z SUL),1567,44.33,22165.0,35.35,municipio,2.1,1199747997,SIDOPMIRANDA@GMAIL.COM,academia,principal,9313100,1,0,,0
57321893000194,CFS PARELHEIROS,SP,São Paulo,JARDIM CASA GRANDE,1567,44.33,22165.0,35.35,municipio,2.0,1147317399,CFSPARELHEIROS@GMAIL.COM,academia,principal,9313100,1,0,,0
58176938000147,SPARTA CENTRO DE TREINAMENTO E ACADEMIA,SP,São Paulo,JARDIM TIETE,1567,44.33,22165.0,35.35,municipio,1.8,1137941822,CONTATO.LEGAL@QUISICONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
00318069005470,,SP,São Paulo,INDIANOPOLIS,1567,44.33,22165.0,35.35,municipio,1.8,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
58398810000128,IRONFLOW,SP,São Paulo,SITIO DO MORRO,1567,44.33,22165.0,35.35,municipio,1.8,1196956909,THIAGODANIELBT@GMAIL.COM,academia,principal,9313100,1,0,,0
58709488000100,CORPO EM MOVIMENTO STUDIO E PILATES,SP,São Paulo,PARQUE CISPER,1567,44.33,22165.0,35.35,municipio,1.7,1183725787,DAHORA.GHO@GMAIL.COM,academia,principal,9313100,1,0,,0
58863640000105,,SP,São Paulo,VILA ROMANA,1567,44.33,22165.0,35.35,municipio,1.7,1172063031,AYJACOMO@GMAIL.COM,academia,principal,9313100,1,0,,0
58888525000195,DEBORA ROSELOS,SP,São Paulo,JARDIM BRASILIA (ZONA LESTE),1567,44.33,22165.0,35.35,municipio,1.7,1175039734,DEBORA@DEBORAROSELOS.COM.BR,academia,principal,9313100,1,0,,0
59073762000160,TRAP TRINDADE CONDICIONAMENTO FISICO,SP,São Paulo,JARDIM DIONISIO,1567,44.33,22165.0,35.35,municipio,1.7,1148518249,TRAP.UNIDANGELA@GMAIL.COM,academia,principal,9313100,1,0,,0
59195695000157,TITO TOUMA TRAINING,SP,São Paulo,JARDIM CARAVELAS,1567,44.33,22165.0,35.35,municipio,1.7,1182567290,TITOTOUMATRAINING@GMAIL.COM,academia,principal,9313100,1,0,,0
59378617000198,,SP,São Paulo,RECANTO SANTO ANTONIO,1567,44.33,22165.0,35.35,municipio,1.6,1193015471,NGCONTABIL@OUTLOOK.COM.BR,academia,principal,9313100,1,0,,0
59521182000199,,SP,São Paulo,VILA NHOCUNE,1567,44.33,22165.0,35.35,municipio,1.6,1155490381,CATALANI.ASSESSORIA@GMAIL.COM,academia,principal,9313100,1,0,,0
60014463000134,PILATES VANESSA TEIXEIRA,SP,São Paulo,MIRANDOPOLIS,1567,44.33,22165.0,35.35,municipio,1.5,1141307932,CONTABILIDADE@SIMPLIFICADOR.COM.BR,academia,principal,9313100,1,0,,0
60080353000170,,SP,São Paulo,VILA SAO SILVESTRE,1567,44.33,22165.0,35.35,municipio,1.5,1145725988,RAPHAELSOUZA.PERSONAL@GMAIL.COM,academia,principal,9313100,1,0,,0
60226499000181,,SP,São Paulo,VILA GOMES CARDIM,1567,44.33,22165.0,35.35,municipio,1.4,1181668547,PATYGUILHEN81@GMAIL.COM,academia,principal,9313100,1,0,,0
60249572000130,STUDIO MM PILATES,SP,São Paulo,JARDIM SAO GABRIEL,1567,44.33,22165.0,35.35,municipio,1.4,1149345783,CAMILAHMATIAS@HOTMAIL.COM,academia,principal,9313100,1,0,,0
60429769000151,PANOBIANCO ACADEMIA GUARAPIRANGA,SP,São Paulo,JARDIM SAO JOAO,1567,44.33,22165.0,35.35,municipio,1.4,1199999999,CONTATO@MYCOUNT.COM.BR,academia,principal,9313100,1,0,,0
60833428000147,,SP,São Paulo,VILA MASCOTE,1567,44.33,22165.0,35.35,municipio,1.3,1199999999,JULIOCESARARAUJO@GMAIL.COM,academia,principal,9313100,1,0,,0
61202526000149,,SP,São Paulo,VILA MONTE ALEGRE,1567,44.33,22165.0,35.35,municipio,1.2,1143868541,LUIZ.GUSTAVO.VN@HOTMAIL.COM,academia,principal,9313100,1,0,,0
61234968000177,,SP,São Paulo,VILA MADALENA,1567,44.33,22165.0,35.35,municipio,1.2,1181531520,GUINHO.NUTRICAOESPORTIVA@GMAIL.COM,academia,principal,9313100,1,0,,0
61082099000102,,SP,São Paulo,CHACARA MAFALDA,1567,44.33,22165.0,35.35,municipio,1.3,1181276890,CLINICAREVORA@GMAIL.COM,academia,principal,9313100,1,0,,0
61343011000169,JU SILVA,SP,São Paulo,JARDIM MARACANA,1567,44.33,22165.0,35.35,municipio,1.2,1162610803,JUCIARA.P.SILVA@OUTLOOK.COM,academia,principal,9313100,1,0,,0
35744840000224,,SP,São Paulo,CHACARA SEIS DE OUTUBRO,1567,44.33,22165.0,35.35,municipio,1.2,1173097398,CONTATO.F31@PUREPILATES.COM.BR,academia,principal,9313100,1,0,,0
61553934000145,CLUB GYM,SP,São Paulo,VILA GOMES CARDIM,1567,44.33,22165.0,35.35,municipio,1.2,1188999773,GINASTICACLUBGYM@GMAIL.COM,academia,principal,9313100,1,0,,0
50727212000224,TWO ASES GYM - HIGIENOPOLIS,SP,São Paulo,HIGIENOPOLIS,1567,44.33,22165.0,35.35,municipio,1.2,1156434040,FINANCEIRO@OPCAOCONT.COM.BR,academia,principal,9313100,1,0,,0
61734217000110,SOPHY FIT,SP,São Paulo,PARQUE REGINA,1567,44.33,22165.0,35.35,municipio,1.2,1932560008,ALEXANDRA@CHMIVINCOLETTO.COM.BR,academia,principal,9313100,1,0,,0
61835322000145,,SP,São Paulo,VILA ESTER (ZONA NORTE),1567,44.33,22165.0,35.35,municipio,1.2,1182874424,GUILHERME_MAZZI@HOTMAIL.COM,academia,principal,9313100,1,0,,0
49440850000108,FITCLASS VILA DAS BELEZAS,SP,São Paulo,VILA DAS BELEZAS,1567,44.33,22165.0,35.35,municipio,3.6,1142277070,CONTATO@SCCONTABIL.COM.BR,academia,principal,9313100,1,0,,0
45786630000171,,SP,São Paulo,CHACARA MAFALDA,1567,44.33,22165.0,35.35,municipio,4.5,1126316150,FELIPE@VRFCONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
50712253000166,DOUGLAS LEMOS PERSONAL TRAINER,SP,São Paulo,JARDIM ESMERALDA,1567,44.33,22165.0,35.35,municipio,3.3,1183076339,DINAM@UOL.COM.BR,academia,principal,9313100,1,0,,0
62296422000103,JMASSESSORIA ESPORTIVA,SP,São Paulo,JARDIM CABORE,1567,44.33,22165.0,35.35,municipio,1.1,4197880145,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
62421350000189,ASSESSORIA JANGARELLI,SP,São Paulo,JARDIM ESMERALDA,1567,44.33,22165.0,35.35,municipio,1.1,4197880145,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
62466458000198,,SP,São Paulo,LAUZANE PAULISTA,1567,44.33,22165.0,35.35,municipio,1.1,1159692904,REDFITNESSACADEMIA@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
62552791000110,NANDA BRUNO YOGA & WELLNESS,SP,São Paulo,INDIANOPOLIS,1567,44.33,22165.0,35.35,municipio,1.0,1175759130,NANDA.OBRUNO@GMAIL.COM,academia,principal,9313100,1,0,,0
07594978077472,,SP,São Paulo,VILA BUARQUE,1567,44.33,22165.0,35.35,municipio,1.0,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
62647031000196,CTC,SP,São Paulo,VILA SUZANA,1567,44.33,22165.0,35.35,municipio,1.0,3184705885,RODRIGOGATTOPERSONAL@GMAIL.COM,academia,principal,9313100,1,0,,0
62724721000100,,SP,São Paulo,VILA ORATORIO,1567,44.33,22165.0,35.35,municipio,1.0,1172991210,LUCAS12101994@HOTMAIL.COM,academia,principal,9313100,1,0,,0
62777309000140,CARDIN TRAINING,SP,São Paulo,BELA ALIANCA,1567,44.33,22165.0,35.35,municipio,1.0,1142814650,MARIA.BSS@CARDIN.COM.BR,academia,principal,9313100,1,0,,0
62803463000149,,SP,São Paulo,VILA CELESTE,1567,44.33,22165.0,35.35,municipio,1.0,1179509356,LUIZ94875@GMAIL.COM,academia,principal,9313100,1,0,,0
62971263000103,,SP,São Paulo,VILA DOM PEDRO I,1567,44.33,22165.0,35.35,municipio,1.0,1129149922,ADSYSTEM@TERRA.COM.BR,academia,principal,9313100,1,0,,0
63058442000109,SANGHA DAS PALAVRAS,SP,São Paulo,AGUA BRANCA,1567,44.33,22165.0,35.35,municipio,0.9,1156676119,FERNANDO@DABLIUE.COM.BR,academia,principal,9313100,1,0,,0
63443425000195,STUDIO SK,SP,São Paulo,CHACARA SANTO ANTONIO (ZONA SUL),1567,44.33,22165.0,35.35,municipio,0.9,1191868799,MARCELGANDRA@GMAIL.COM,academia,principal,9313100,1,0,,0
63543732000148,BLACK PRO ESPORTES,SP,São Paulo,VILA NOVA CAROLINA,1567,44.33,22165.0,35.35,municipio,0.8,1154688889,CONTADORA.CAMILAMORETE@GMAIL.COM,academia,principal,9313100,1,0,,0
63970250000174,THEOS PILATES,SP,São Paulo,VILA MASCOTE,1567,44.33,22165.0,35.35,municipio,0.8,1147541570,ESTUDIOTHEOS@GMAIL.COM,academia,principal,9313100,1,0,,0
64039934000110,MARRAMA PERFORMANCE LAB,SP,São Paulo,VILA MASCOTE,1567,44.33,22165.0,35.35,municipio,0.8,4197880145,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
64247738000130,RK PRO TRAINING,SP,São Paulo,VILA CARMOSINA,1567,44.33,22165.0,35.35,municipio,0.8,1153775333,TEAMRKPRO@GMAIL.COM,academia,principal,9313100,1,0,,0
64292636000137,,SP,São Paulo,JARDIM VIVAN,1567,44.33,22165.0,35.35,municipio,0.7,1167724022,ROMARIO.QUEIROZ@HOTMAIL.COM,academia,principal,9313100,1,0,,0
64394242000190,HACK5 SPORTS,SP,São Paulo,JARDIM DAS VERTENTES,1567,44.33,22165.0,35.35,municipio,0.7,4197880145,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
64438067000195,,SP,São Paulo,JARDIM LIDERANCA,1567,44.33,22165.0,35.35,municipio,0.7,1132043972,RAFAELTHIAGO1982@GMAIL.COM,academia,principal,9313100,1,0,,0
64574111000194,BL RUIVO PERSONAL,SP,São Paulo,VILA SAO FRANCISCO (ZONA SUL),1567,44.33,22165.0,35.35,municipio,0.7,1156608170,MARCIO@SM-CONTABIL.COM,academia,principal,9313100,1,0,,0
64640497000195,NOVA GERACAO 8,SP,São Paulo,VILA HORTENCIA,1567,44.33,22165.0,35.35,municipio,0.7,1198515486,DANIEL_LIMA_QUEIROZ_@HOTMAIL.COM,academia,principal,9313100,1,0,,0
64860074000180,,SP,São Paulo,VILA OLIMPIA,1567,44.33,22165.0,35.35,municipio,0.6,1182778700,MARTHAMARCONDES@GMAIL.COM,academia,principal,9313100,1,0,,0
64881383000137,ACTION 360,SP,São Paulo,JARDIM DAS ACACIAS,1567,44.33,22165.0,35.35,municipio,0.6,1126711740,CONTATO@SMSOLUCOESCONTABEIS.COM.BR,academia,principal,9313100,1,0,,0
64949859000124,THIAGO VASCO PAVAO LENZA LTDA,SP,São Paulo,CIDADE MONCOES,1567,44.33,22165.0,35.35,municipio,0.6,1133262993,FELIPE@KADSCONTABIL.COM,academia,principal,9313100,1,0,,0
64979392000165,,SP,São Paulo,SUMARE,1567,44.33,22165.0,35.35,municipio,0.7,1138132726,ROBERTO.TRINDADE.RT@GMAIL.COM,academia,principal,9313100,1,0,,0
65066205000115,L.M GESTAO,SP,São Paulo,VILA SAO SILVESTRE,1567,44.33,22165.0,35.35,municipio,0.6,1123069441,PARALEGAL@EZCONSULTORIA.COM,academia,principal,9313100,1,0,,0
65120908000184,PATRICIA ALBERTINI PROFESSOR EDUCACAO FISICA,SP,São Paulo,JARDIM ARPOADOR,1567,44.33,22165.0,35.35,municipio,0.6,1197211403,CONTADORCMARIANOSOUSA@GMAIL.COM,academia,principal,9313100,1,0,,0
65188516000157,,SP,São Paulo,INDIANOPOLIS,1567,44.33,22165.0,35.35,municipio,0.6,1199999999,CONTATO@CAPITALYCONSULTORIA.COM,academia,principal,9313100,1,0,,0
65192036000160,WAGNER SOARES PERFORMANCE & SAUDE,SP,São Paulo,VILA MOINHO VELHO,1567,44.33,22165.0,35.35,municipio,0.6,1143655227,LEGALIZACAO@ADVANCEDCONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
65202856000195,PERSONAL FIT E ACQUA NATANAEL LIMA LTDA,SP,São Paulo,PARQUE PRIMAVERA,1567,44.33,22165.0,35.35,municipio,0.6,1194271160,NATANAELRL@HOTMAIL.COM,academia,principal,9313100,1,0,,0
65227996000118,NATAN PERSONAL TRAINER,SP,São Paulo,VILA PROGRESSO (ZONA SUL),1567,44.33,22165.0,35.35,municipio,0.6,1131121988,CONTABIL.RTS@GMAIL.COM,academia,principal,9313100,1,0,,0
65266179000179,,SP,São Paulo,VILA IRMAOS ARNONI,1567,44.33,22165.0,35.35,municipio,0.6,1148171889,M.ROBERTO007@GMAIL.COM,academia,principal,9313100,1,0,,0
65360922000155,,SP,São Paulo,SITIO PINHEIRINHO,1567,44.33,22165.0,35.35,municipio,0.6,4197880145,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
65537376000185,,SP,São Paulo,CHACARA BELENZINHO,1567,44.33,22165.0,35.35,municipio,0.5,1119886354,CONTATO@ASSISTENCIACONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
65556357000104,CENTRO DE TREINAMENTO MOVEON,SP,São Paulo,CARANDIRU,1567,44.33,22165.0,35.35,municipio,0.5,1141233788,CONTATO@LIDERCNT.COM.BR,academia,principal,9313100,1,0,,0
65573406000109,CAPE PERSONAL,SP,São Paulo,VILA SANTO ESTEFANO,1567,44.33,22165.0,35.35,municipio,0.5,1135821249,REGULARIZACAO@TALESCONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
65682113000160,CONCEITO PERSONAL ATIVIDADES DE CONDICIONAMENTO FISICO,SP,São Paulo,ACLIMACAO,1567,44.33,22165.0,35.35,municipio,0.6,1189700644,MAALMEIDA1979@BOL.COM.BR,academia,principal,9313100,1,0,,0
